Date,Return
11/11/2013,-0.13801088340859094
11/08/2013,-0.23151525936471215
11/07/2013,0.8398450289206592
11/06/2013,-0.22724014336917564
11/05/2013,0.03740157480314961
11/04/2013,-0.11261208804006055
11/01/2013,-0.2175141242937853
10/31/2013,0.23860045146726863
10/30/2013,-0.1750465549348231
10/29/2013,0.38521066208082544
10/28/2013,-0.42935649272588994
10/25/2013,-0.029430673619544254
10/24/2013,-0.21446607934459347
10/23/2013,0.20583260031125244
10/22/2013,-0.39128464928539064
10/21/2013,-0.686309723765472
10/18/2013,1.7173083674663545
10/17/2013,1.1202421716043869
10/16/2013,0.26117161096507696
10/15/2013,0.2800833199807723
10/14/2013,-0.11734964466287169
10/11/2013,-0.3752926624552723
10/10/2013,-0.14936870584698633
10/09/2013,0.3640883694705008
10/08/2013,0.5025415896487985
10/07/2013,-0.047430395069880046
10/04/2013,-0.35853451927149516
10/03/2013,0.4157977146283773
10/02/2013,-0.11247449809290086
10/01/2013,-0.021835955576122165
09/30/2013,0.36826276216857934
09/27/2013,-0.000869840265696663
09/26/2013,-0.23593740559482812
09/25/2013,0.10909334584198888
09/24/2013,-0.16350896860986547
09/23/2013,-0.5909664106385418
09/20/2013,1.7194787379972565
09/19/2013,-0.174107832535146
09/18/2013,0.5361917569812514
09/17/2013,-0.057661485705766145
09/16/2013,0.008381568067353228
09/13/2013,0.20985857850939021
09/12/2013,-0.3198379314610912
09/11/2013,0.25089952412272215
09/10/2013,0.042932655449299924
09/09/2013,-0.20942324869210158
09/06/2013,0.2093669225724316
09/05/2013,-0.36741019133151115
09/04/2013,-0.003114052160373686
09/03/2013,0.09989028926172701
08/30/2013,0.2591307277628032
08/29/2013,0.11173540098138368
08/28/2013,-0.23308724253827814
08/27/2013,0.6476240060583113
08/26/2013,-0.022847100175746926
08/23/2013,0.238231588592372
08/22/2013,-0.5050032599143918
08/21/2013,0.4252757464344875
08/20/2013,-0.3191483508926361
08/19/2013,0.08106581021203199
08/16/2013,-0.10382965114729632
08/15/2013,-0.102299098064547
08/14/2013,0.46652866465511195
08/13/2013,0.03111207582664062
08/12/2013,0.040267951226855336
08/09/2013,-0.1104117843990626
08/08/2013,0.07888463483348986
08/07/2013,-0.08427598068399815
08/06/2013,0.14997527671066144
08/05/2013,-0.23586002441434634
08/02/2013,-0.19849977869406202
08/01/2013,-0.016157865786578657
07/31/2013,0.23803308458417274
07/30/2013,-0.07201537732371373
07/29/2013,0.06422686767920192
07/26/2013,-0.40766191946353286
07/25/2013,0.44388256440982626
07/24/2013,0.01604733843081868
07/23/2013,-0.29537928312829226
07/22/2013,-0.6055084372905907
07/19/2013,1.0248763037787312
07/18/2013,1.4132102930475623
07/17/2013,-0.24048534177405984
07/16/2013,0.011459497916454925
07/15/2013,-0.23663589106990457
07/12/2013,-0.006187713244790562
07/11/2013,0.5126694853477183
07/10/2013,-0.136907008934189
07/09/2013,0.005007967220578192
07/08/2013,0.1572369383872384
07/05/2013,0.6255888090593329
07/03/2013,-0.4464840663681854
07/02/2013,0.09663817005545286
07/01/2013,-0.2658340578019974
06/28/2013,0.2194812918573682
06/27/2013,0.051925796975301926
06/26/2013,-0.2827236367183689
06/25/2013,-0.1536911975958919
06/24/2013,-0.2424227261924121
06/21/2013,0.18098150446138392
06/20/2013,0.15641656416564165
06/19/2013,0.3456551724137931
06/18/2013,0.009632122548450736
06/17/2013,-0.04397896465262831
06/14/2013,0.0845927993839045
06/13/2013,-0.06120512414992883
06/12/2013,0.2544568205651447
06/11/2013,-0.24817813765182187
06/10/2013,-0.12594054980257766
06/07/2013,0.03704562135434774
06/06/2013,0.2241742132267751
06/05/2013,0.12748260510250325
06/04/2013,-0.2452363226624278
06/03/2013,0.2570886556216011
05/31/2013,-0.0713379686178709
05/30/2013,0.05329308723835915
05/29/2013,-0.10814448685981597
05/28/2013,-0.017090680373912856
05/24/2013,0.009524435102469784
05/23/2013,-0.11149154718596191
05/22/2013,0.2913055492752531
05/21/2013,-0.1274795607478684
05/20/2013,-0.18600128461318868
05/17/2013,-0.13012167866898436
05/16/2013,-0.1947610477904419
05/15/2013,1.5239251805822793
05/14/2013,0.09031193039171855
05/13/2013,-0.23672397952487204
05/10/2013,-0.13765392973560303
05/09/2013,-0.1084561049445005
05/08/2013,0.2599806743630168
05/07/2013,-0.08512271722693963
05/06/2013,-0.14779936558287074
05/03/2013,0.24494027051041564
05/02/2013,0.38715420432758146
05/01/2013,-0.3692394074202047
04/30/2013,0.0025547761323287434
04/29/2013,-0.07511163619615932
04/26/2013,0.2487247449489898
04/25/2013,0.08916607658369193
04/24/2013,-0.20206015299026425
04/23/2013,-0.2050170170861911
04/22/2013,-0.5031416848357911
04/19/2013,0.7466490749347806
04/18/2013,0.6311168716832555
04/17/2013,0.16934999571048642
04/16/2013,-0.2898974515179206
04/15/2013,0.49885862121442703
04/12/2013,-0.1932473910374463
04/11/2013,0.025327928699111258
04/10/2013,-0.08285034751887685
04/09/2013,-0.23826359207077902
04/08/2013,-0.17525459134824614
04/05/2013,0.4029796067895958
04/04/2013,0.4078913435915069
04/03/2013,-0.14843101849592505
04/02/2013,0.1295719522615143
04/01/2013,-0.21001175804555153
03/28/2013,0.05759355210132412
03/27/2013,0.8149711610799967
03/26/2013,-0.30382914338919925
03/25/2013,0.1504318136171922
03/22/2013,0.007147191693075315
03/21/2013,0.009426578186149396
03/20/2013,-0.30235042735042733
03/19/2013,0.1413706202747744
03/18/2013,-0.40694254720771394
03/15/2013,0.8772437928017619
03/14/2013,0.006039820322933107
03/13/2013,-0.1827562258160532
03/12/2013,0.25940272397850805
03/11/2013,-0.4523744354728343
03/08/2013,0.41859392821607977
03/07/2013,-0.28551860457051703
03/06/2013,-0.289589081592432
03/05/2013,0.45702543118146416
03/04/2013,0.275910235859858
03/01/2013,-0.03990326481257558
02/28/2013,0.11830944361124088
02/27/2013,-0.08010856044328847
02/26/2013,-0.044
02/25/2013,0.12172879629405059
02/22/2013,-0.4142491831226026
02/21/2013,0.2685168498828618
02/20/2013,-0.057174411689745984
02/19/2013,0.0739963503649635
02/15/2013,0.5731304722262093
02/14/2013,0.44832030600365874
02/13/2013,-0.3555025590181945
02/12/2013,-0.14244680362148995
02/11/2013,-0.2822009995546539
02/08/2013,0.06333309948084748
02/07/2013,0.3667329865522449
02/06/2013,0.11088328495726041
02/05/2013,-0.38475023346494747
02/04/2013,-0.18834855919469157
02/01/2013,1.2923639689071789
01/31/2013,-0.057029520825548304
01/30/2013,-0.008069114963503649
01/29/2013,0.07375317637694027
01/28/2013,-0.2690224688926685
01/25/2013,-0.3419727270049775
01/24/2013,-0.42755260318316696
01/23/2013,0.5581563357896258
01/22/2013,0.17527826234620314
01/18/2013,0.45910575515260726
01/17/2013,0.09296142199463306
01/16/2013,-0.4848377236927213
01/15/2013,0.37144298337159953
01/14/2013,1.2284584673824568
01/11/2013,-0.29989145183175037
01/10/2013,-0.09336941813261164
01/09/2013,0.20798288108895296
01/08/2013,0.012305192851555449
01/07/2013,-0.40085802869709425
01/04/2013,0.19208371833165008
01/03/2013,-0.08777810447907478
01/02/2013,0.27232142857142855
12/31/2012,0.424622490673299
12/28/2012,-0.14892651950408226
12/27/2012,0.39330103223088264
12/26/2012,0.40610189573459715
12/24/2012,-0.761524659875959
12/21/2012,1.1279160654160654
12/20/2012,-0.13633649227573671
12/19/2012,-0.361520481408418
12/18/2012,-0.010027242590343651
12/17/2012,0.42499006103692616
12/14/2012,-0.3816643771238522
12/13/2012,0.4199913759471058
12/12/2012,-0.09732725385527877
12/11/2012,0.9664674150750838
12/10/2012,-0.28791300059695296
12/07/2012,0.31251916198262647
12/06/2012,-0.21483403322010325
12/05/2012,-0.06490420689310189
12/04/2012,-0.09158657669324972
12/03/2012,-0.3069692007306166
11/30/2012,0.1394226456393419
11/29/2012,-0.08728118296297509
11/28/2012,0.21258513532296816
11/27/2012,0.13792168470524438
11/26/2012,1.3899449184577168
11/23/2012,-0.5632753172020187
11/21/2012,0.011280974981516373
11/20/2012,-0.11804547653604257
11/19/2012,-0.311199652274703
11/16/2012,0.8596254883470295
11/15/2012,0.10817508658784188
11/14/2012,0.0465595900256234
11/13/2012,0.13389788470396485
11/12/2012,-0.5485403503159242
11/09/2012,0.19914449580879673
11/08/2012,0.16337141837007943
11/07/2012,0.41037988228999467
11/06/2012,-0.0324614026005664
11/05/2012,-0.29622168406163607
11/02/2012,0.13378690317093914
11/01/2012,0.3338627082388021
10/31/2012,-0.21214442571880904
10/26/2012,-0.18752722972552438
10/25/2012,-0.038211349668768456
10/24/2012,-0.1440478223740393
10/23/2012,-0.2808450531228889
10/22/2012,-0.6467957172109812
10/19/2012,-0.07716821670356595
10/18/2012,4.42655717047948
10/17/2012,0.11401810349000435
10/16/2012,-0.3182635669147128
10/15/2012,0.25573926736283775
10/12/2012,0.008525576730190571
10/11/2012,0.16864468864468865
10/10/2012,-0.32077161671283316
10/09/2012,0.5333689404344066
10/08/2012,-0.284112013400823
10/05/2012,0.11478271459597703
10/04/2012,0.1113442060860346
10/03/2012,-0.20854459758623153
10/02/2012,-0.11926663207383996
10/01/2012,0.1381606027524742
09/28/2012,-0.29194333215064117
09/27/2012,-0.30703710858608035
09/26/2012,-0.06365519963165164
09/25/2012,0.7000363422884459
09/24/2012,-0.4395807548293096
09/21/2012,1.187235500728176
09/20/2012,-0.06161068861842211
09/19/2012,0.49908411665461555
09/18/2012,0.3703018693440782
09/17/2012,-0.423989346523352
09/14/2012,-0.015249442664718334
09/13/2012,0.0063344833437022794
09/12/2012,0.410155523062608
09/11/2012,-0.26806250121616626
09/10/2012,-0.20816320241598743
09/07/2012,0.062261649508159156
09/06/2012,0.7817211513225044
09/05/2012,-0.09598755668037541
09/04/2012,-0.11166276346604216
08/31/2012,0.3074497075844331
08/30/2012,-0.4559462926252311
08/29/2012,0.4525722305570343
08/28/2012,-0.21237302025958185
08/27/2012,0.83214609958796
08/24/2012,-0.20043554736577604
08/23/2012,-0.06546469759432239
08/22/2012,-0.140865276843757
08/21/2012,0.26399002635083446
08/20/2012,-0.19267545063592278
08/17/2012,0.26779189142161125
08/16/2012,-0.2874736537587304
08/15/2012,-0.3416498884475159
08/14/2012,0.12051461845675436
08/13/2012,1.27800541704285
08/10/2012,0.34037700721433556
08/09/2012,-0.1905282194258157
08/08/2012,-0.33283060603775483
08/07/2012,0.11187814421464505
08/06/2012,-0.06047317700811386
08/03/2012,-0.04075464094103423
08/02/2012,0.07215965864592616
08/01/2012,-0.011268056927718886
07/31/2012,-0.14684374786431875
07/30/2012,-0.3839795674932289
07/27/2012,1.106447131159656
07/26/2012,-0.07560935621379386
07/25/2012,-0.09276612623332837
07/24/2012,-0.4358321678321678
07/23/2012,-0.44897424436258265
07/20/2012,0.3827136813614228
07/19/2012,2.0194986968692685
07/18/2012,-0.07851276425415839
07/17/2012,0.14870065733455945
07/16/2012,-0.2598129427483803
07/13/2012,-0.14451777087646653
07/12/2012,-0.33992910729283815
07/11/2012,0.8196347623364849
07/10/2012,0.12126052860877141
07/09/2012,-0.2066271862110284
07/06/2012,-0.07846343327953792
07/05/2012,0.9721919758773767
07/03/2012,-0.2814973068937502
07/02/2012,-0.34293566372731227
06/29/2012,0.31163610902206895
06/28/2012,0.13508183209702107
06/27/2012,0.2533480907581627
06/26/2012,-0.14627232353774922
06/25/2012,-0.2901126911725248
06/22/2012,0.10768773528829008
06/21/2012,-0.14290566358155726
06/20/2012,0.1302574437966362
06/19/2012,-0.1684821642327029
06/18/2012,-0.16803877307130527
06/15/2012,0.27991162474507136
06/14/2012,0.199898037216416
06/13/2012,-0.393897257628428
06/12/2012,0.21160217891840288
06/11/2012,0.8868011160950799
06/08/2012,-0.19795473216056203
06/07/2012,-0.16093839132915003
06/06/2012,-0.10431746572426126
06/05/2012,-0.038148868639295584
06/04/2012,-0.2044732598107091
06/01/2012,0.030190642411223736
05/31/2012,0.5567979935207441
05/30/2012,-0.2682712343956107
05/29/2012,-0.2725262499130798
05/25/2012,0.893931412316283
05/24/2012,-0.4049123027006693
05/23/2012,0.04134430189664741
05/22/2012,-0.0076452104052609415
05/21/2012,-0.48516056939383073
05/18/2012,0.7811130749922023
05/17/2012,-0.30635772642510534
05/16/2012,1.3001255953932558
05/15/2012,0.1522225862822193
05/14/2012,-0.13097949886104784
05/11/2012,0.3668915412558381
05/10/2012,-0.34049197860962566
05/09/2012,-0.13016782644289807
05/08/2012,0.34237474399320644
05/07/2012,-0.09647281836030058
05/04/2012,0.18171151230699487
05/03/2012,0.15916537867078825
05/02/2012,-0.19519355159717386
05/01/2012,-0.16823242147084386
04/30/2012,0.47115589515662576
04/27/2012,-0.21799266771413608
04/26/2012,0.1490234695552273
04/25/2012,-0.055983060476165886
04/24/2012,-0.12223758471406877
04/23/2012,-0.2814144013551151
04/20/2012,-0.0716834497565696
04/19/2012,0.2341711918490735
04/18/2012,-0.11720809172377437
04/17/2012,-0.46875300830510996
04/16/2012,-0.30238649059506584
04/13/2012,0.4173827263051323
04/12/2012,1.6179235665903995
04/11/2012,-0.114039136979428
04/10/2012,0.137141683403323
04/09/2012,-0.05867188003523321
04/05/2012,0.4246319591099685
04/04/2012,-0.20406820950060903
04/03/2012,-0.10476730492432502
04/02/2012,-0.011490288227305063
03/30/2012,0.2008335706334619
03/29/2012,-0.24207820746757705
03/28/2012,0.26487814562962225
03/27/2012,0.10337084805169912
03/26/2012,-0.06236520488856937
03/23/2012,-0.19502314814814814
03/22/2012,-0.024043892205906085
03/21/2012,0.6031561246927952
03/20/2012,-0.29102664037782566
03/19/2012,-0.28772984094843074
03/16/2012,0.2527463535380398
03/15/2012,-0.1708702952999644
03/14/2012,0.3077434953308342
03/13/2012,0.3456005253104107
03/12/2012,-0.37505362705414935
03/09/2012,0.984930948942945
03/08/2012,0.06401670343523479
03/07/2012,-0.6016633974107494
03/06/2012,0.9924024512256128
03/05/2012,0.01269670392299655
03/02/2012,-0.29690560997328586
03/01/2012,-0.28666709013529823
02/29/2012,0.10160240710936953
02/28/2012,0.5698788894076291
02/27/2012,-0.06287317274037471
02/24/2012,-0.058104865100719945
02/23/2012,0.04472357991237622
02/22/2012,-0.20710427501455794
02/21/2012,0.01295663493613213
02/17/2012,-0.03233806365264629
02/16/2012,0.04328630978048831
02/15/2012,0.3449418652821122
02/14/2012,-0.006911494473547078
02/13/2012,-0.21886582256785997
02/10/2012,0.026703033235818137
02/09/2012,0.23326280381944445
02/08/2012,-0.12222301592970926
02/07/2012,-0.43145112161046206
02/06/2012,0.16130300124200167
02/03/2012,0.31218797705986717
02/02/2012,0.0405048618713375
02/01/2012,0.08324226288743693
01/31/2012,-0.0807327291381669
01/30/2012,-0.355769760396585
01/27/2012,0.12128464448390334
01/26/2012,-0.35317147223026757
01/25/2012,0.632221570161711
01/24/2012,-0.10463707617532439
01/23/2012,-0.6773095074369577
01/20/2012,0.6773688950686533
01/19/2012,1.2831529581529582
01/18/2012,0.4464621164683782
01/17/2012,-0.1725031305324064
01/13/2012,0.23042184677505048
01/12/2012,-0.21864751546348957
01/11/2012,-0.45401178603807796
01/10/2012,-0.24508931626856478
01/09/2012,1.1622301559407313
01/06/2012,-0.17971867745019196
01/05/2012,0.14625874004243922
01/04/2012,-0.2210012871756656
01/03/2012,1.0628598580133042
12/30/2011,0.1313201581027668
12/29/2011,-0.2594023699124163
12/28/2011,0.3241751426445051
12/27/2011,0.10506476595161401
12/23/2011,-0.2022852769121426
12/22/2011,-0.2704610721123165
12/21/2011,0.04593049935338534
12/20/2011,0.11417880964001023
12/19/2011,-0.5193364611260054
12/16/2011,0.8514228987425546
12/15/2011,-0.38299772860679376
12/14/2011,-0.030903357447597847
12/13/2011,0.8445062840719874
12/12/2011,-0.21051304676667087
12/09/2011,0.1463399529334049
12/08/2011,0.06900584795321638
12/07/2011,-0.029719718219386335
12/06/2011,-0.27240294135975573
12/05/2011,-0.21740084614540534
12/02/2011,0.12844819283738976
12/01/2011,0.0658425351575675
11/30/2011,0.8544816708365061
11/29/2011,-0.3524802338481044
11/28/2011,0.8106427751562301
11/25/2011,-0.3282357728801217
11/23/2011,-0.03307376879426749
11/22/2011,-0.19857261410788382
11/21/2011,-0.08710738041485477
11/18/2011,-0.05886463131176294
11/17/2011,0.3391960278812184
11/16/2011,-0.025223380491437082
11/15/2011,-0.16078235330875462
11/14/2011,-0.19821636584541003
11/11/2011,0.3864923066235976
11/10/2011,-0.22705612306535833
11/09/2011,0.22499753346268953
11/08/2011,-0.09770174631671093
11/07/2011,0.1843709912664523
11/04/2011,0.0617968094038623
11/03/2011,0.25880777903043967
11/02/2011,-0.3213357774766877
11/01/2011,0.22178510915924982
10/31/2011,0.01986215663296721
10/28/2011,-0.3365617752477335
10/27/2011,0.3157639226021222
10/26/2011,0.130924135767368
10/25/2011,-0.2586708143152019
10/24/2011,0.010591570813685308
10/21/2011,0.0035528953886071473
10/20/2011,0.15264490475624054
10/19/2011,-0.22871559633027522
10/18/2011,-0.0517498508649831
10/17/2011,-0.5300988109976874
10/14/2011,0.4997416292248001
10/13/2011,0.7898045240073363
10/12/2011,0.11368516611092683
10/11/2011,0.22875774931891799
10/10/2011,-0.18687969859238457
10/07/2011,-0.16599749789066365
10/06/2011,-0.24476769097241297
10/05/2011,0.09024159449974248
10/04/2011,-0.07052837834828883
10/03/2011,0.6428349336991313
09/30/2011,-0.06296594628871104
09/29/2011,0.2842302189941675
09/28/2011,-0.24830005128799035
09/27/2011,0.14302193645990924
09/26/2011,-0.05153085932595555
09/23/2011,-0.3688458708326258
09/22/2011,0.7501089669929072
09/21/2011,-0.09526967681801071
09/20/2011,0.12586777526638682
09/19/2011,-0.3015926708949965
09/16/2011,0.19370089338290963
09/15/2011,0.09887407790863206
09/14/2011,0.14449851883199322
09/13/2011,-0.11839871658552055
09/12/2011,-0.1830691862237123
09/09/2011,0.37317680540732834
09/08/2011,-0.13620259571237484
09/07/2011,0.014728810139584365
09/06/2011,0.13102918905462316
09/02/2011,-0.0059187461332233455
09/01/2011,-0.10314979562394806
08/31/2011,-0.09892838691398763
08/30/2011,0.2796545105566219
08/29/2011,-0.3505000415546998
08/26/2011,0.09211103547386733
08/25/2011,-0.08388536267634912
08/24/2011,-0.1730689892275957
08/23/2011,-0.11397674772808042
08/22/2011,-0.09318171354909995
08/19/2011,-0.13999398181875772
08/18/2011,0.5421739714484595
08/17/2011,-0.41218316380368536
08/16/2011,-0.028759272686708685
08/15/2011,1.2651211269385048
08/12/2011,-0.3470141173316284
08/11/2011,-0.10038592129432065
08/10/2011,-0.17003649578835522
08/09/2011,-0.1369831154937439
08/08/2011,0.2643814324721697
08/05/2011,0.20641597405230083
08/04/2011,0.28463541666666664
08/03/2011,0.1953121352196853
08/02/2011,-0.19300911854103345
08/01/2011,-0.04140529997471616
07/29/2011,0.3310416666666667
07/28/2011,-0.2099465701045808
07/27/2011,0.6793247150876
07/26/2011,-0.2518690548150033
07/25/2011,-0.11240063817470738
07/22/2011,0.0169133799480251
07/21/2011,0.5573766826170565
07/20/2011,-0.2492781843819244
07/19/2011,-0.33587513935340024
07/18/2011,-0.6746109478724562
07/15/2011,1.0651449204791479
07/14/2011,1.3831857459115904
07/13/2011,-0.01795357318185006
07/12/2011,0.0006666900593003263
07/11/2011,-0.40478900596276146
07/08/2011,0.21210318464887853
07/07/2011,0.4599818897492285
07/06/2011,-0.2996984638480154
07/05/2011,0.05843435381138278
07/01/2011,0.497569180906275
06/30/2011,0.036462984224178256
06/29/2011,-0.13706999357857078
06/28/2011,-0.2117973709707741
06/27/2011,-0.09484665628231476
06/24/2011,-0.20744244914049775
06/23/2011,0.9948056785729068
06/22/2011,-0.12955290557336888
06/21/2011,-0.08691075364321195
06/20/2011,-0.4226210826210826
06/17/2011,0.9025765186282658
06/16/2011,0.32979336857280156
06/15/2011,-0.11454344311122458
06/14/2011,-0.03536027253883884
06/13/2011,-0.005165373621886484
06/10/2011,0.4445394756245023
06/09/2011,0.0215721129221777
06/08/2011,-0.13325847391236226
06/07/2011,-0.017749961524649874
06/06/2011,0.11071225071225071
06/03/2011,-0.20686928030730992
06/02/2011,-0.254200441530865
06/01/2011,0.09997034071108145
05/31/2011,0.5393351405335997
05/27/2011,-0.17595466516177577
05/26/2011,0.6276168242183015
05/25/2011,-0.31493668231037464
05/24/2011,-0.17391869355222975
05/23/2011,-0.007566150076306343
05/20/2011,-0.061241373743896044
05/19/2011,0.26391226727875544
05/18/2011,-0.40876671843664714
05/17/2011,0.11676349246442705
05/16/2011,0.4028725992771255
05/13/2011,0.4560244900767035
05/12/2011,-0.3807667731629393
05/11/2011,0.14484272128749084
05/10/2011,0.04833968148470053
05/09/2011,-0.05225797073359822
05/06/2011,0.029224017554358668
05/05/2011,-0.05633206268530284
05/04/2011,0.017063539547684577
05/03/2011,-0.024467116475614597
05/02/2011,-0.49540560280847257
04/29/2011,1.114326990136495
04/28/2011,-0.12984676737683956
04/27/2011,-0.3433199072031426
04/26/2011,1.1462259828328802
04/25/2011,-0.3397934900980115
04/21/2011,-0.19279167819759396
04/20/2011,0.14006532793882928
04/19/2011,-0.46742708034752356
04/18/2011,-0.6411350536490201
04/15/2011,1.573858345353954
04/14/2011,1.636705021424101
04/13/2011,-0.007762677048749612
04/12/2011,0.12234940889472697
04/11/2011,-0.02291895856252292
04/08/2011,-0.24874554792498868
04/07/2011,-0.05126481844488005
04/06/2011,-0.5587799212533566
